01FE 0000 0000 FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE FEFE 
0FF1 0002 6091 00A1 1A53 0000 4407 A12C 1CE1 3202 0200 0200 0200 00FC 0200 0200 0200 6F01 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 040B 
0FF1 0002 6091 00A2 1A54 0000 6307 0000 0000 0000 6842 EDFF 7C6E A12C 1CE1 3302 0200 0200 0200 00FC 0200 0200 0200 6701 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 2CEC 
0FF1 0002 6091 00A3 1A54 0000 8207 0000 0000 0000 0000 0000 0000 0000 0000 0000 C0FF 7C6E A12C 1CE1 3402 0200 0200 0200 FFFB 0300 0200 0200 6601 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 F1FD 
0FF1 0002 6091 00A4 1A54 0000 A107 0000 0000 0000 0000 0000 0000 0000 0000 0000 86ED 0000 0000 0000 0000 0000 80FF 7C6E A12C 1CE1 3502 0200 0200 0200 FFFB 0300 0200 0200 6601 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 6980 
0FF1 0002 6091 00A5 1A54 0000 C007 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 E65D 0000 0000 0000 0000 0000 80FF 7C6E A12C 1CE1 3602 0200 0200 0200 FFFB 0300 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 EBF1 
0FF1 0002 6091 00A6 1A54 0000 DF07 0200 0200 6501 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0080 F235 0000 0000 0000 0000 0000 0000 80FF 7C6E A12C 1CE1 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 7B96 
0FF1 0002 6091 00A7 1A54 0000 FE07 3702 0200 0200 0200 FFFB 0300 0200 0200 6501 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 D251 
0FF1 0002 6091 00A8 1A54 0000 1D08 00B0 8912 80FF 7C6E A12C 1CE1 3802 0200 0200 0200 00FC 0200 0200 0200 7001 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 58B4 
0FF1 0002 6091 00A9 1A54 0000 3C08 0000 0000 0000 0000 0000 0000 0000 C0FF 7C6E A12C 1CE1 3902 0200 0200 0200 00FC 0200 0200 0200 7401 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 8E0E 
0FF1 0002 6091 00AA 1A54 0000 5B08 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 C0FF 7C6E A12C 1CE1 3A02 0200 0200 0200 00FC 0200 0200 0200 6D01 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 2978 
0FF1 0002 6091 00AB 1A55 0000 7A08 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 C0FF 7C6E A12C 1CE1 3B02 0200 0200 0400 FCFB 0300 0300 0200 6701 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 9F2F 
0FF1 0002 6091 00AC 1A55 0000 9908 CFDD 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 009C 1DD8 1B42 2810 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 E0FF 7C6E A12C 1CE1 3C02 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 CA25 
0FF1 0002 6091 00AD 1A55 0000 B808 0200 0200 0400 FDFB 0300 0200 0200 6701 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 504A 0248 FBBD 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 DB5A 
0FF1 0002 6091 00AE 1A55 0000 D708 0000 0000 0000 E0FF 7C6E A12C 1CE1 3D02 0200 0200 0200 FFFB 0300 0200 0200 6601 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 100C 
0FF1 0002 6091 00AF 1A55 0000 F608 0000 0000 0000 0000 0000 0000 0000 A71F 0000 80FF 7C6E A12C 1CE1 3E02 0200 0200 0200 FFFB 0300 0200 0200 6601 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 43D0 
0FF1 0002 6091 00B0 1A55 0000 1509 0000 0000 0000 0000 0000 00BE 0803 0000 0000 0000 0000 0000 0000 0000 0000 80FF 7C6E A12C 1CE1 3F02 0200 0200 0200 00FC 0200 0200 0200 6601 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 6795 
0FF1 0002 6091 00B1 1A55 0000 3409 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 C0FF 0000 0000 5555 FFFF FFFF FFFF FFFF FFFF FFFF FFFF 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 D06F 
0FF1 0002 6090 000D 1A55 0000 0001 0003 0101 0512 0031 0052 0000 3AA3 0000 800E 800E 0002 0003 006A 0005 0006 0007 0000 0009 4222 000B 000C 000D 3472 000F 0000 0495 0C10 8886 7FFF 7FFF 7FFF 7FFF 7FFF 7FFF 0000 0000 0000 00D5 3322 001F 0254 0253 0001 0000 0000 0000 0202 0601 0000 0000 FEFE FEFE FEFE FEFE FEFE FEFE 4259 
0FF1 0002 6090 000E 1A74 0000 0001 0003 0101 0514 0031 0053 0000 3AA3 0000 800E 800E 0002 0003 006A 0005 0006 0007 0000 0009 4222 000B 000C 000D 3472 000F 0000 04B4 0C10 8886 7FFF 7FFF 7FFF 7FFF 7FFF 7FFF 0000 0000 0000 00D5 3322 001F 0254 0253 0001 0000 0000 0000 0002 0000 0000 0000 FEFE FEFE FEFE FEFE FEFE FEFE 70EB 
0FF1 0002 6090 000F 1C15 0000 0001 0003 0101 0515 0031 0054 0000 3AA3 0000 800E 800E 0002 0003 006A 0005 0006 0007 0000 0009 4222 000B 000C 000D 3472 000F 0000 0654 0C10 8986 7FFF 7FFF 7FFF 7FFF 7FFF 7FFF 0000 0000 0000 00D5 3322 001F 0254 0253 0001 0000 0000 0000 0002 0000 0000 0000 FEFE FEFE FEFE FEFE FEFE FEFE ABBC 
0FF1 0002 6090 000F 1C15 0000 0001 0003 0101 0515 0031 0054 0000 3AA3 0000 800E 800E 0002 0003 006A 0005 0006 0007 0000 0009 4222 000B 000C 000D 3472 000F 0000 0654 0C10 8986 7FFF 7FFF 7FFF 7FFF 7FFF 7FFF 0000 0000 0000 00D5 3322 001F 0254 0253 0001 0000 0000 0000 0002 0000 0000 0000 FEFE FEFE FEFE FEFE FEFE FEFE ABBC 
